x;y;z;vx;vy;vz
-8.792692981660366;-1.161789894104004;1.8276192247867584;-85.09329900741578;-514.1059280395508;282.2143135070801
-10.00707931816578;-1.9103050231933594;-0.31761378049850464;9.773665809631348;-393.99370441436764;267.2619209289551
-6.994991563260555;1.4095187187194824;-1.9320644438266754;-68.33720312118531;-440.80840835571286;193.00920581817627
-9.047096036374569;-1.6165852546691895;2.249731868505478;-144.66802940368652;-421.66895160675045;323.3283004760742
-5.805557034909725;0.2418994903564453;0.9510532021522522;1.092453145980835;-443.8105369567871;159.44924926757812
-7.328213565051556;0.8301973342895508;0.6602771580219269;-128.2347713470459;-456.7676235198974;213.7818775177002
-8.551877550780773;-2.143406867980957;-1.621437817811966;-160.6524787902832;-528.2060218811035;177.8977975845337
-10.147696360945702;-1.3864874839782715;-1.5355601906776428;-52.48913154602051;-322.02102432250973;170.64494705200195
-8.231480978429317;-0.8563756942749023;-2.543547749519348;-3.0802594184875485;-462.51930961608883;181.92347145080566
-8.832177333533764;-2.036583423614502;2.0464785397052765;-4.116818761825561;-441.07014904022213;284.8850498199463
-7.321677915751934;-1.3946056365966797;-0.7325425744056702;-54.3183051109314;-458.1426454544067;178.5926971435547
-6.737135164439678;-0.2215862274169922;1.5271693468093872;-2.5489924907684323;-458.3051801681518;169.06257247924805
-7.203198038041592;-1.1863946914672852;-0.3718435764312744;-87.0217929840088;-368.80484352111813;113.27953433990479
-6.79407175630331;2.1162986755371094;-0.3440268337726593;-47.44777665138245;-493.04399261474606;178.31640815734863
-8.320107869803905;0.85601806640625;-1.5154168009757996;-67.95037136077882;-529.0659595489502;82.46198272705078
-7.920241914689541;2.6368260383605957;0.19759833812713623;-75.59191331863404;-457.7355934143066;283.74991035461426
-8.236134611070156;2.4952054023742676;-0.5121678113937378;-70.83368525505067;-526.9199920654297;258.04596519470215
-10.191262140870094;-0.7670044898986816;-0.6992518901824951;-53.066410875320436;-471.50609741210934;185.88787651062012
-7.575473003089428;-2.69240140914917;-0.1504361629486084;-81.89169273376466;-492.7388359069824;174.4603214263916
-6.917270086705685;0.2395033836364746;-2.4906188249588013;-36.22843251228333;-478.41758499145504;257.3044738769531
-7.322346232831478;1.1794209480285645;1.7584875226020813;-99.64956150054932;-498.15120468139645;211.12029647827148
-5.4908378049731255;-0.6644010543823242;0.8041352033615112;-6.888434743881225;-452.00825462341305;243.57279396057126
-6.720342300832272;-1.1446952819824219;-0.39524585008621216;-172.34775409698486;-468.1924606323242;165.88154411315918
-9.197883121669292;0.9120941162109375;-1.9302204251289368;-107.05086336135865;-546.719758605957;159.37738037109375
-5.9786757454276085;-0.9988903999328613;-1.01889967918396;-45.92585191726685;-541.3030696868897;198.9924488067627
-7.6712122187018394;2.065908908843994;-0.9079858660697937;-38.24880466461182;-403.1292224884033;249.26033592224118
-6.901129893958569;-1.3879895210266113;-2.2473111748695374;-81.7564235687256;-584.6248794555664;185.21008586883545
-8.110962621867657;0.6225943565368652;0.26936084032058716;-104.792364692688;-389.0871215820312;271.47120094299316
-9.127595834434032;-2.063298225402832;1.0856442153453827;-167.49993667602538;-436.44097099304196;212.44088745117188
-10.455882176756859;-0.1930832862854004;-0.27527958154678345;-36.16440281867981;-541.5245986938477;302.1462879180908
-7.295054756104946;0.007903575897216797;1.0067448019981384;-40.11714563369751;-413.24957618713375;297.4112663269043
-9.04033463448286;1.8961071968078613;-1.1131547391414642;-24.29442093372345;-468.9837623596191;268.52952575683594
-7.922161929309368;-2.6509881019592285;0.8329577744007111;15.052045726776123;-469.158084487915;228.49483108520508
-9.507598355412483;-2.414274215698242;0.0929899513721466;-86.21218070983888;-518.5193992614746;227.77223682403564
-7.893225364387035;2.154099941253662;1.8421970307826996;-90.90633258819581;-466.4520288467407;256.32443046569824
-8.964074961841106;1.7872095108032227;-0.21145641803741455;8.765673780441285;-650.9428764343262;240.06666755676267
-7.994532398879528;-0.8401751518249512;2.360878139734268;-57.19078645706177;-469.4475198745727;284.5212993621826
-8.061753027141094;-1.7317771911621094;-2.428293228149414;60.73497905731201;-384.6933055877685;166.23787021636963
-8.48518218845129;-0.568699836730957;-2.5322020053863525;-69.96645555496217;-464.15152320861813;280.6240997314453
-10.514901950955391;-0.7864952087402344;1.694215089082718;-107.12792501449586;-550.8853221893311;130.50758457183838
-9.494093433022499;-0.8446812629699707;0.6730735301971436;25.141192817687987;-471.12744102478024;255.39929008483884
-8.361398242413998;-1.690077781677246;-1.2961216270923615;-74.788223361969;-495.31678924560543;235.89572525024414
-5.7639895007014275;-0.5548954010009766;1.0106161236763;-79.15737733840943;-430.48523674011227;181.82475185394287
-6.726026348769665;1.6096115112304688;1.5586338937282562;10.827351951599121;-403.5268474578857;233.95592308044434
-6.919212453067303;-2.4376988410949707;-0.009568780660629272;-74.02783498764039;-481.0981775283813;333.25144386291504
-8.466569893062115;1.1706948280334473;2.216968685388565;-4.5630382061004635;-502.0926071166992;145.81385707855225
-9.220357798039913;-1.4485716819763184;-2.1732553839683533;-39.81206045150757;-531.6849685668946;278.8806209564209
-8.547170273959637;-0.43369531631469727;2.4984553456306458;-42.26847038269043;-526.5183616638184;215.55608367919922
-6.8194253370165825;0.7648229598999023;-1.2839913368225098;13.537155532836914;-508.24246177673336;216.65975189208984
-10.770060494542122;-1.017773151397705;-0.2916768193244934;-90.11996612548829;-476.41031990051266;214.05241584777832
-7.637718133628368;-1.424574851989746;-1.0268211364746094;-26.724024868011476;-486.0374618530273;283.77445793151855
-11.24809943139553;0.30881166458129883;-0.07696598768234253;-31.758817291259767;-470.6913639068603;178.5995635986328
-8.937105350196362;0.45282840728759766;2.6581496000289917;-49.429918384552;-545.9542633056641;235.8695182800293
-9.817096218466759;-1.3730049133300781;-0.5848020315170288;-13.307905054092407;-508.9238430023193;172.30107879638672
-7.555912993848324;0.5533218383789062;-0.7599323987960815;-125.95194683074952;-474.1747022628784;227.49530410766602
-7.2251541540026665;-2.232205867767334;0.9421370923519135;-52.29319438934326;-514.2622829437256;254.2765960693359
-10.29387004673481;0.6718039512634277;0.9446963667869568;-79.36734066009522;-429.6412921905517;243.4880790710449
-5.679582618176937;-0.8558034896850586;0.6111189723014832;8.829192066192627;-511.6280246734619;250.6566009521484
-6.688370369374752;0.917816162109375;-1.4632992446422577;-8.362898683547973;-592.1145797729492;181.5805206298828
-6.7509351298213005;-0.23660659790039062;-1.3791248202323914;-31.367810225486757;-515.5148387908936;205.80355739593506
-6.574237905442715;0.9580135345458984;-2.2518038749694824;-177.76239738464355;-426.75246009826657;193.9956579208374
-7.130043022334576;1.3890981674194336;0.18828660249710083;3.800901317596436;-397.2576166152954;160.28569793701172
-8.754938654601574;-0.25069713592529297;-2.0209461450576782;-6.96788535118103;-515.3169418334961;198.8594970703125
-8.09838529676199;-1.6204833984375;-1.8987983465194702;-160.68510875701904;-530.1872230529785;226.15218257904053
-7.239159755408764;-1.1077880859375;-1.3070359826087952;-41.589113330841066;-545.7533908843994;184.39327812194824
-10.612328723073006;-0.25638341903686523;0.4431679844856262;21.009410762786864;-529.7251106262207;139.95878791809082
-6.918912939727306;0.5704164505004883;-0.17964765429496765;-75.5084930419922;-448.23150405883786;229.9458131790161
-7.6014770194888115;-1.707780361175537;1.2977465987205505;-160.62157974243163;-464.7317386627197;164.46027374267578
-7.436145655810833;-1.5910863876342773;1.901719719171524;-19.219490146636964;-433.6743188858032;228.57389545440674
-6.148667447268963;-0.4447817802429199;-1.8916904926300049;22.16115846633911;-471.49977455139157;165.61795806884766
-8.742810599505901;-2.2981882095336914;1.185811311006546;-84.92551431655885;-382.23939189910885;229.63708019256592
-11.028511449694633;0.2635002136230469;0.01566857099533081;-134.56318244934081;-502.12427864074704;209.53862285614014
-9.221958182752132;-1.5166997909545898;1.8746361136436462;-35.675990438461305;-372.10015544891354;287.39928817749023
-7.153878919780254;-2.268505096435547;-0.47971755266189575;27.39635124206543;-461.2370277404785;329.33624839782715
-7.6446181163191795;-1.6169071197509766;-1.464638113975525;-139.28172454833984;-466.5693450927734;125.15162086486816
-10.666357353329659;1.3894200325012207;-0.8395537734031677;24.98640432357788;-510.90264091491696;217.06319904327393
-7.83942025154829;1.2207984924316406;0.08113235235214233;-63.91652569770813;-489.91225967407223;197.48470401763916
-9.105905704200268;1.6372203826904297;0.3970831632614136;16.49104013442993;-465.568258857727;193.45516777038574
-5.93875776976347;-0.03679990768432617;-1.1179089546203613;-27.62959406375885;-457.62890586853024;181.8673095703125
-10.089870169758797;-1.5190958976745605;0.443480908870697;12.796851539611817;-534.0264011383057;215.1016674041748
-7.411073707044125;1.0828256607055664;-2.538301795721054;-60.87197527885437;-480.7617641448974;260.0808963775635
-8.442474715411663;1.8468976020812988;2.202482521533966;-105.70644006729127;-524.3637538909912;243.49308586120603
-8.46749972552061;-0.48737525939941406;2.6332631707191467;-30.10662124156952;-333.7901569366455;180.5057487487793
-7.930289022624493;-0.1085042953491211;1.1421918869018555;25.34341707229614;-435.060241317749;240.21609878540036
-8.020815812051296;-2.206707000732422;-1.5813879668712616;-40.07895097732544;-557.5374008178711;260.9951934814453
-8.080743066966534;-1.4275789260864258;-0.23655742406845093;-92.96104774475099;-523.4781528472901;149.25008869171143
-8.340550772845745;-2.2276997566223145;-0.228215754032135;-74.50883731842042;-490.2229667663574;187.55540943145752
-6.520177982747555;-0.2915024757385254;-2.1607473492622375;48.82343187332153;-425.96771011352536;346.425968170166
-8.305860869586468;-0.22999048233032227;-0.037457048892974854;77.65040531158446;-417.94511566162106;183.98051834106445
-6.721620820462704;0.5896210670471191;1.4942899346351624;-86.87708244323731;-417.42835769653317;136.46911239624023
-6.545882485806942;-0.7238030433654785;-0.7303811609745026;-69.63198051452638;-418.6647630691528;260.0708541870117
-6.249900721013546;1.2955069541931152;1.1230610311031342;-183.73983249664306;-369.62687263488766;245.41826820373532
-7.989080809056759;-1.8520832061767578;-1.6697108745574951;-36.63978145122528;-496.23011360168454;184.10900688171387
-6.219113431870937;-0.4822969436645508;-1.7035603523254395;-97.65183792114259;-460.90845355987545;182.7844533920288
-5.973861180245876;-0.6277799606323242;0.8111000061035156;15.671578788757325;-509.8189140319824;232.6977024078369
-9.881290420889854;1.0740995407104492;1.8987134099006653;56.68412818908691;-515.7836318969727;155.3213653564453
-9.08349808305502;-1.090693473815918;0.4299379885196686;-52.10986361503601;-379.796307182312;229.9519500732422
-9.115065447986126;1.0857939720153809;0.19096657633781433;-25.19161448478699;-524.7076774597168;367.9571113586426
-6.439682655036449;0.0102996826171875;1.1835426092147827;-69.04670820236207;-581.2590003967285;219.9393711090088
-6.221339665353298;0.6559252738952637;0.1978062093257904;-9.144050931930542;-493.7972427368164;203.4798059463501
-7.387700490653515;-1.7437934875488281;0.14300867915153503;-105.4891453742981;-446.8891693115234;263.1921730041504
-7.616468332707882;1.5169143676757812;0.3163531422615051;-101.80990562438966;-458.53657970428463;286.660400390625
-10.614114627242088;-1.0792851448059082;-0.01351386308670044;-135.57858810424804;-392.089107131958;237.99236869812012
-8.040337823331356;-0.2773761749267578;-1.1785246431827545;-23.62637028694153;-434.80931529998776;248.66172409057614
-8.02255254238844;-2.788674831390381;-0.6310567259788513;-49.06505570411682;-482.5907302856445;259.65763664245605
-8.817360363900661;1.3486146926879883;2.3794323205947876;-188.4026704788208;-538.7813926696778;315.97032165527344
-8.535902760922909;-1.5634775161743164;-1.795651763677597;-40.35208926200867;-518.1271244049072;144.41195583343506
-9.291320107877254;-2.285277843475342;-0.3228910267353058;121.90917148590087;-406.1281753540039;161.40008068084717
-8.336006663739681;0.5590081214904785;-1.7926029860973358;-106.69833526611329;-498.32255134582516;318.8907108306885
-9.5748882740736;-0.8206844329833984;-0.9724393486976624;41.99462785720825;-498.8329292297363;132.21843338012695
-9.99295748770237;-0.9160995483398438;-0.6119102239608765;88.63495960235595;-558.9133239746094;187.85362815856934
-7.839871756732464;0.5815029144287109;1.4288395643234253;7.574615621566773;-490.5111003875732;97.2392520904541
-5.475191585719585;0.17201900482177734;0.9624123573303223;-15.605245685577392;-464.1301370620727;223.4831771850586
-6.993746571242809;0.02739429473876953;-0.6552413105964661;-131.19896278381347;-623.0111099243164;197.12683296203613
-10.180850699543953;-1.0535001754760742;1.2386888265609741;38.56853141784668;-480.6509567260742;196.8479404449463
-5.84073644131422;-0.33169984817504883;-1.332874596118927;7.580938482284546;-444.9269367218017;276.4761028289795
-8.218673430383205;1.536726951599121;1.838848739862442;-60.18203601837158;-429.3563915252685;246.06171226501462
-7.910876534879208;-1.5817880630493164;-0.9821131825447083;-68.16666111946107;-506.20032081604;308.8787899017334
-9.11636408418417;0.9982109069824219;-1.517687737941742;4.24615159034729;-492.6420475006103;217.66747570037842
-10.4016724973917;1.102602481842041;-1.4014944434165955;38.02278413772583;-463.7322402954101;267.26930236816406
-9.976937994360924;1.5055060386657715;-0.25762617588043213;13.439237022399903;-475.51235923767086;171.5132818222046
-8.123906515538692;-0.5374789237976074;1.735243946313858;-56.799820518493654;-413.5267234802246;185.0211582183838
-9.06446110457182;0.19780397415161133;0.033482909202575684;-59.57312450408936;-377.62727985382077;236.61824798583984
-7.8597648069262505;2.0251035690307617;-1.6621336340904236;-125.2455101966858;-485.18805274963375;250.06219482421872
-6.791098974645138;1.1868953704833984;0.6387948989868164;-69.48406920433045;-466.7252565383911;218.8910779953003
-7.007548771798611;-1.6081809997558594;1.0904699563980103;-26.866130089759828;-398.29177627563473;279.2369899749756
-8.651852421462536;-1.8671035766601562;0.8305773138999939;10.2124680519104;-545.3200889587403;196.29424667358398
-9.602085873484612;0.03311634063720703;-1.1685892939567566;-23.664865350723268;-452.49860534667965;225.9695920944214
-8.116116933524609;-1.8178939819335938;1.0511040687561035;14.007100009918213;-595.8888984680176;263.02531814575195
-7.981226406991482;-0.38688182830810547;1.2474238872528076;-52.42252335548401;-518.7004734039307;197.42452239990234
-9.360498748719692;2.083611488342285;-0.6776444613933563;7.898050689697266;-420.1700759887695;220.90699768066406
-9.096884541213512;1.1155128479003906;0.03135949373245239;-85.22521362304688;-478.6268974304199;214.07360172271729
-6.403215788304806;-1.717078685760498;-0.2398073673248291;-67.86063537597657;-512.6235462188721;245.1989421844482
-7.043454609811306;-1.4662742614746094;1.4353975653648376;-79.52867374420167;-408.0487514495849;113.26478576660156
-6.442253105342388;1.5793204307556152;-0.7497042417526245;-33.48024115562439;-380.3419328689575;210.4176149368286
-7.812937907874584;-0.2800941467285156;-2.2255584597587585;-63.20707426071167;-521.6701293945313;218.39261627197266
-8.974452875554562;0.5830049514770508;0.7827535271644592;-14.65788230895996;-540.8275104522705;238.29732513427734
-9.428933635354042;1.0714173316955566;2.2290676832199097;-12.268802976608276;-515.392558670044;145.5324182510376
-10.889769718050957;0.9336948394775391;0.46100914478302;-86.6857801437378;-491.4079738616943;299.50427627563477
-6.916610710322857;-2.074098587036133;0.017639994621276855;-233.58039722442626;-453.0652309417724;239.48012924194336
-6.41022976487875;-1.151883602142334;0.5512386560440063;-75.37568435668946;-560.5385852813721;258.3797607421875
-7.459400407969952;-0.27108192443847656;-1.517803966999054;-31.68756172657013;-409.33456668853756;192.50768280029297
-9.590433910489082;0.8865952491760254;1.739649474620819;-73.68025646209718;-496.7981983184814;196.29348850250244
-8.588469587266445;1.687610149383545;-0.4782244563102722;-41.496523475646974;-297.9418684005737;152.23306274414062
-9.47277881205082;-1.8541932106018066;-0.9561359882354736;7.698261880874634;-486.1425758361816;208.44651317596436
-9.13918074220419;0.8031964302062988;-1.2550391256809235;-90.64258918762208;-512.0803237915039;215.01316165924072
-7.896962575614452;0.7828116416931152;1.6110152006149292;-21.268633460998537;-493.71164093017575;277.30022048950195
-7.884302549064159;2.269899845123291;-1.2472763657569885;-120.74320421218873;-490.35451660156247;221.1179838180542
-7.574777863919735;2.3185014724731445;-0.67954882979393;39.60892095565796;-510.5333972930908;214.00018787384033
-8.058306388556957;-1.3612747192382812;2.305423468351364;-69.87121210098267;-550.2054000854492;175.347825050354
-9.395213797688484;1.1134028434753418;0.9224250912666321;-65.34096107482911;-417.28208789825436;215.69651699066162
-6.732803396880627;-1.0123729705810547;2.2673964500427246;-11.078678226470947;-436.86980972290036;241.4464530944824
-10.055332258343697;2.0881175994873047;-0.029012560844421387;-105.28740034103394;-481.86229953765866;210.67577934265137
-9.724381193518639;-1.8187880516052246;-0.013060122728347778;-61.958055353164674;-353.3634663581848;295.0934371948242
-9.977570548653603;2.3718953132629395;0.7074169814586639;-31.215854144096376;-469.01002655029293;283.41780281066895
-8.828040026128292;-0.7537722587585449;-2.8455734252929688;-43.65930304527283;-506.09100112915036;313.4054718017578
-7.90457334369421;-2.6665806770324707;1.1173814535140991;-65.51258668899537;-458.4170318603515;130.25690174102783
-9.918224439024925;0.18489360809326172;-1.19534432888031;-36.32004246711731;-512.6847434997559;251.91805458068845
-8.995052240788937;-1.3345956802368164;0.7043503224849701;-118.70845184326173;-569.0098739624024;227.33806228637695
-9.638429805636406;-1.9177794456481934;0.018265843391418457;-171.1813579559326;-447.3904205322265;190.8398494720459
-10.53515039384365;-0.1672983169555664;1.096636801958084;-83.03439960479737;-526.2215877532959;196.2491283416748
-8.849777095019817;0.17409324645996094;-1.9472390413284302;-102.6698003768921;-511.35754356384274;289.9914321899414
-5.695982091128826;-1.160287857055664;0.6253302097320557;1.1474992275238038;-305.9837747573852;141.1516342163086
-7.42336492985487;1.0909080505371094;1.9727423787117004;-31.25350878238678;-446.63528213500973;305.5169448852539
-6.864701025187969;2.16522216796875;1.444622129201889;-38.85817394256592;-369.0846086502075;160.34314727783203
-6.26001488417387;-1.3504743576049805;0.4056282341480255;14.742146873474121;-495.17574081420895;234.99378776550293
-10.488786175847054;0.2275228500366211;1.5675589442253113;-74.12082538604737;-415.77595958709713;317.67171478271484
-6.3187530264258385;-0.12710094451904297;-1.9202716648578644;-68.75958309173585;-491.3479782104492;329.49964141845703
-6.4806511625647545;1.9123077392578125;-0.7977314293384552;97.59031906127929;-473.4698749542236;281.80464363098145
-9.341426007449627;1.7638206481933594;-0.12024343013763428;-86.27014503479005;-449.0536046981811;163.1861171722412
-9.154328517615795;1.1350035667419434;-0.4050716757774353;-127.02998027801515;-446.52055511474606;235.5710849761963
-6.138083897531033;-0.6748795509338379;-0.5522221326828003;41.49651660919189;-549.1917682647705;219.72961521148682
-8.479808829724789;-1.4914870262145996;-0.28501376509666443;-86.78089485168458;-446.6257835388183;134.04244995117188
-10.165850445628166;-0.9461045265197754;1.633983850479126;-119.10321578979493;-492.0616889953613;258.01904296875
-9.990458562970161;0.25151968002319336;1.705954223871231;2.4164630413055423;-482.7195335388183;231.84875106811523
-10.683020576834679;1.0740995407104492;-1.4351896941661835;-19.445811367034914;-567.1304393768311;242.40638351440427
-7.254262827336788;1.352226734161377;-0.34264326095581055;-13.79373893737793;-505.5436874389648;293.2162055969238
-8.377869240939617;-0.046384334564208984;-1.1440202593803406;-46.744623041152956;-480.4953456878662;251.11791229248044
-9.948625043034554;-1.1311769485473633;0.5788609385490417;-8.13919529914856;-464.6993947982788;169.02623748779297
-7.818528078496456;0.19812583923339844;-2.1166428923606873;19.658893489837645;-508.63067398071286;201.2501678466797
-7.921493612229824;0.20831823348999023;-0.11804848909378052;20.45586004257202;-352.736923789978;285.353084564209
-10.204342380166054;1.1461257934570312;0.06241947412490845;-70.78897104263307;-469.5615745544433;226.740065574646
-7.263684086501598;0.714111328125;-0.8367016911506653;-54.84192953109741;-506.59127960205075;235.4176483154297
-9.167489223182201;0.2869248390197754;0.9033143520355225;-69.20809135437013;-463.97233734130856;287.1426830291748
-7.58573692291975;0.05589723587036133;0.5760759115219116;-38.92323896884918;-450.1377464294433;199.54986190795898
-8.236248604953289;-2.3774027824401855;1.4999940991401672;38.17928924560547;-428.4279752731323;279.218936920166
-8.150721900165081;-0.5086898803710938;2.100958675146103;-80.0050054550171;-551.0786415100098;314.6843204498291
-7.922249101102352;-1.4842987060546875;-2.0655758678913116;-31.663298463821413;-506.0834480285644;173.31807231903076
-6.1890168115496635;0.7333159446716309;-1.3579688966274261;-133.68819580078124;-374.19227848052975;278.9842758178711
-6.618013791739941;0.31360387802124023;0.815136730670929;-92.7663408279419;-456.26861820220944;200.93918895721436
-8.107591979205608;-0.8146762847900391;2.565620094537735;-11.275634622573852;-380.5878520965576;245.64732170104978
-10.645047202706337;1.033008098602295;-0.2668842673301697;-59.76396188735962;-449.71254119873043;190.28162097930908
-8.514572493731976;1.3318061828613281;0.2639785408973694;-179.67795238494872;-410.9292722702026;331.7009983062744
-6.26817774027586;0.08500814437866211;-2.023954689502716;36.69114246368408;-413.9309288024902;258.5766849517822
-9.26003884524107;-0.6157994270324707;-1.8547430634498596;-101.40110836029054;-586.0632015228272;241.0000476837158
-9.76160354912281;0.8350253105163574;1.0154172778129578;0.1960767745971681;-436.80407772064206;278.10545539855957
-7.607929967343807;-1.3045907020568848;-0.5619809031486511;-142.7851758956909;-488.43050727844235;262.6820812225342
-9.79367382824421;-0.9361982345581055;1.165996491909027;21.00956811904907;-433.21831474304196;218.07096576690674
-6.725391559302807;-0.5128741264343262;-2.4928048253059387;-92.74762973785401;-450.6041933059692;152.53618812561035
-8.63796528428793;2.3340940475463867;-1.4169976115226746;-149.79744300842285;-452.58683929443356;189.17047119140625
-8.381973020732403;-0.10700225830078125;0.11260360479354858;-77.98758373260499;-510.7690883636474;407.167573928833
-10.316096618771553;-0.7420778274536133;1.3411357998847961;-79.49236736297608;-435.7512069702148;194.73507499694824
-6.353805027902126;1.5064001083374023;-1.0895580053329468;-62.266874170303346;-426.00935230255124;210.3171787261963
-10.382244363427162;-1.992487907409668;0.7440000772476196;-68.8052414417267;-443.1252933502197;167.46111488342285
-9.838256612420082;-1.7776966094970703;-0.5485385656356812;-36.75974593162537;-398.6291767120361;201.84222793579102
-8.847092650830746;-1.8427848815917969;2.000977098941803;-58.3594428062439;-430.7869029998779;189.49515438079834
-7.227147929370403;-1.3849854469299316;0.18532276153564453;-15.309276437759399;-527.0919681549072;158.22956657409668
-9.722139313817024;0.5383014678955078;2.0878583192825317;-142.94592247009277;-458.60588798522946;264.2545566558838
-7.502483390271664;2.4937033653259277;1.2701958417892456;-75.41882858276368;-448.18838844299313;167.33502960205078
-8.755884133279324;0.3600955009460449;1.3867467641830444;-99.69726905822755;-534.6600032806397;199.4393835067749
-5.912054143846035;1.5325069427490234;-0.5280688405036926;-43.79347429275513;-472.0019842147827;272.6952896118164
-6.662849150598049;0.5041122436523438;2.4588793516159058;-52.1940957069397;-466.4451766967773;225.30075645446777
-9.362818859517574;1.1613965034484863;1.3682305812835693;-68.19818601608277;-448.52307090759274;197.4346218109131
